Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 9, 1935 (Monday)",,Home,Loyola (IL),"Grinnell, IA",,,"L,17-23",
"December 13, 1935 (Friday)",,Away,Iowa State,"Ames, IA",,,"L,22-36",
"December 19, 1935 (Thursday)",,Away,Coe,"Cedar Rapids, IA",,,"W,18-15",
"January 4, 1936 (Saturday)",,Away,Washburn,"Topeka, KS",,,"W,39-38(OT)",
"January 6, 1936 (Monday)",,Away,Oklahoma A&M,"Stillwater, OK",,,"W,31-21",
"January 7, 1936 (Tuesday)",,Away,Tulsa,"Tulsa, OK",,,"L,23-28",
"January 11, 1936 (Saturday)",,Home,Washington University,"Grinnell, IA",,,"L,34-38(OT)",
"January 17, 1936 (Friday)",,Away,Drake,"Des Moines, IA",,,"L,30-47",
"January 18, 1936 (Saturday)",,Away,Creighton,"Omaha, NE",,,"L,27-53",
"February 1, 1936 (Saturday)",,Home,Coe,"Grinnell, IA",,,"W,28-27",
"February 3, 1936 (Monday)",,Home,Washburn,"Grinnell, IA",,,"L,41-42(OT)",
"February 7, 1936 (Friday)",,Home,Creighton,"Grinnell, IA",,,"L,35-40",
"February 10, 1936 (Monday)",,Home,St. Louis,"Grinnell, IA",,,"W,29-26",
"February 14, 1936 (Friday)",,Home,Oklahoma A&M,"Grinnell, IA",,,"W,31-29(OT)",
"February 21, 1936 (Friday)",,Away,Washington University,"St. Louis, MO",,,"L,25-39",
"February 22, 1936 (Saturday)",,Away,St. Louis,"St. Louis, MO",,,"L,31-41",
"February 29, 1936 (Saturday)",,Away,Tulsa,"Tulsa, OK",,,"W,34-28",
"March 6, 1936 (Friday)",,Home,Drake,"Grinnell, IA",,,"L,35-37",
